Date,AAPL,MSFT,NVDA,TSLA
2023-03-02,145.32052612304688,249.52642822265625,233.05709838867188,190.89999389648438
2023-03-03,150.41983032226562,253.6800537109375,238.81503295898438,197.7899932861328
2023-03-06,153.20852661132812,255.25010681152344,235.45623779296875,193.80999755859375
2023-03-07,150.98753356933594,252.5472412109375,232.83673095703125,187.7100067138672
2023-03-08,152.2523956298828,252.10009765625,241.7650604248047,182.0
2023-03-09,149.98159790039062,250.7288055419922,234.3164520263672,172.9199981689453
2023-03-10,147.90005493164062,247.02232360839844,229.60731506347656,173.44000244140625
2023-03-13,149.86209106445312,252.31871032714844,229.61732482910156,174.47999572753906
2023-03-14,151.9735107421875,259.1453857421875,240.5852813720703,183.25999450683594
2023-03-15,152.37191772460938,263.76605224609375,242.23497009277344,180.4499969482422
2023-03-16,155.22035217285156,274.4582214355469,255.36253356933594,184.1300048828125
2023-03-17,154.373779296875,277.6678161621094,257.20220947265625,180.1300048828125
2023-03-20,156.7640838623047,270.5132751464844,258.9518737792969,183.25
2023-03-21,158.63648986816406,272.053466796875,261.9413146972656,197.5800018310547
2023-03-22,157.19235229492188,270.5728759765625,264.6308288574219,191.14999389648438
2023-03-23,158.2878875732422,275.90899658203125,271.8594665527344,192.22000122070312
2023-03-24,159.60256958007812,278.8006591796875,267.740234375,190.41000366210938
2023-03-27,157.64051818847656,274.6370544433594,265.26068115234375,191.80999755859375
2023-03-28,157.01307678222656,273.4943542480469,264.0509338378906,189.19000244140625
2023-03-29,160.12046813964844,278.74102783203125,269.78985595703125,193.8800048828125
2023-03-30,161.7040557861328,282.2586975097656,273.77911376953125,195.27999877929688
2023-03-31,164.2337646484375,286.48187255859375,277.7183532714844,207.4600067138672
2023-04-03,165.4986572265625,285.41864013671875,279.5980224609375,194.77000427246094
2023-04-04,164.9608612060547,285.36895751953125,274.4789733886719,192.5800018310547
2023-04-05,163.098388671875,282.546875,268.7600402832031,185.52000427246094
